,id_local,code_insee,nom_ville,departement,code_postal,geometry
680,45.0,77085,Chanteloup-en-Brie,77,77600,"POLYGON ((2.7275448935686 48.859756832132, 2.729658111331 48.869096564375, 2.7454961616447 48.862087827778, 2.7531090992164 48.861144199441, 2.7523437778708 48.85067626349, 2.7427018381582 48.847204281947, 2.7320737309551 48.85266507669, 2.7275448935686 48.859756832132))"
683,413.0,92077,Ville-d'Avray,92,92410,"POLYGON ((2.1612775429708 48.812781582172, 2.1507472904881 48.818843890003, 2.164345762437 48.822891664685, 2.1807966813571 48.830624257448, 2.1994332651192 48.829785415549, 2.1963481868208 48.821981384064, 2.1785222082775 48.81485662027, 2.1767433739305 48.814008838913, 2.1693154925823 48.815912765582, 2.1612775429708 48.812781582172))"
686,118.0,77312,Montigny-sur-Loing,77,77690,"POLYGON ((2.7203184913939 48.352835167556, 2.7562153289696 48.349540605555, 2.7940434146915 48.34718862399, 2.7902611050041 48.340190402071, 2.7812170039415 48.33717892063, 2.7646147425349 48.337498872842, 2.7529958644024 48.334933534498, 2.7451736854514 48.325969321372, 2.7312548581104 48.323508413285, 2.724025395395 48.337603784238, 2.7203184913939 48.352835167556))"
688,302.0,91099,Boutigny-sur-Essonne,91,91820,"POLYGON ((2.3624737641306 48.448597551023, 2.3694467529978 48.449359922818, 2.3998661871593 48.460414177624, 2.4061536025491 48.461939203908, 2.4127017302321 48.45627162417, 2.4191632172103 48.440210435509, 2.4239292441372 48.421237261683, 2.4162892446966 48.415569760556, 2.3874507823845 48.411315504302, 2.3801050728479 48.427555168712, 2.3733556569746 48.43412057822, 2.3618805779076 48.44065306603, 2.3624737641306 48.448597551023))"
690,180.0,77508,Villeneuve-le-Comte,77,77174,"POLYGON ((2.8572265141799 48.78855286763, 2.8609781093585 48.79505257125, 2.8541427436374 48.79859693774, 2.8429020532974 48.791310369494, 2.827032328578 48.790397173039, 2.815399225944 48.797501009278, 2.8032960994241 48.805647063935, 2.8072214712069 48.825907864112, 2.8030314925252 48.829205237782, 2.8135583990718 48.832624330192, 2.8213003435224 48.830179141195, 2.8368920658774 48.829741856074, 2.8411484842769 48.833453777166, 2.8496258718904 48.83018213533, 2.8563663756177 48.82906534071, 2.8649182937723 48.820039555945, 2.875480507139 48.814725049464, 2.8694433561587 48.791464626809, 2.8572265141799 48.78855286763))"
696,109.0,77285,Le Mée-sur-Seine,77,77350,"POLYGON ((2.6295107441583 48.553301552292, 2.6474224164787 48.545884209152, 2.6495181916057 48.539621301174, 2.6447034168684 48.534869854586, 2.6318702594838 48.527576606568, 2.6287749219878 48.530729907195, 2.6161001475925 48.527030156142, 2.6088349264212 48.530737039163, 2.6113454045322 48.536489081795, 2.6096078295278 48.540808546227, 2.6295107441583 48.553301552292))"
702,223.0,78242,Fontenay-le-Fleury,78,78330,"POLYGON ((2.0247945770725 48.811853212013, 2.0347814204445 48.826166655084, 2.0468361015562 48.824938512179, 2.0526831569026 48.83074838611, 2.0593923741248 48.829397368235, 2.0706835999273 48.82301350365, 2.0612206469951 48.817817426173, 2.0484530099715 48.803218694632, 2.0247945770725 48.811853212013))"
706,55.0,77121,Collégien,77,77090,"POLYGON ((2.6810682953387 48.810395626556, 2.6759156757227 48.823541210576, 2.6656262758879 48.832342721341, 2.6583137319752 48.838564417884, 2.66838349084 48.840909463624, 2.6744587511571 48.840266033993, 2.6899623824408 48.830630269277, 2.6849030777724 48.824099446036, 2.6932301380811 48.815617674349, 2.6810682953387 48.810395626556))"
718,77.0,77182,La Ferté-Gaucher,77,77320,"POLYGON ((3.2801980942186 48.754307148833, 3.2760774996131 48.755760294631, 3.2789582547299 48.766146198187, 3.2775925442146 48.774894198634, 3.2913609535457 48.791267109887, 3.3000285927001 48.805398214649, 3.3042119208641 48.81601003551, 3.3020129945062 48.82149359914, 3.2908245048939 48.823963080428, 3.2930589544724 48.827480387185, 3.3039162206467 48.827895769793, 3.3185546517288 48.823793498274, 3.3285888443224 48.823152987502, 3.325954732906 48.817712787049, 3.3283881506086 48.810534609488, 3.3173147456555 48.800667855604, 3.3336299240538 48.792963437555, 3.3201333285924 48.790530654809, 3.3117290964489 48.783634814715, 3.3205921186424 48.777251782768, 3.315985202907 48.768399619408, 3.3176931581063 48.756619204029, 3.3016339501504 48.757146524764, 3.296273495755 48.760587575952, 3.2801980942186 48.754307148833))"
720,164.0,77468,Torcy,77,77200,"POLYGON ((2.6608499853619 48.874040288642, 2.6620115936135 48.874665899856, 2.664681257292 48.865954520956, 2.6623340941365 48.850155723277, 2.6583137319752 48.838564417884, 2.6656262758879 48.832342721341, 2.6585346819674 48.832497159238, 2.6453770273656 48.842837315822, 2.6377122420524 48.84545751098, 2.629579109586 48.852128170413, 2.6293357765051 48.857215839419, 2.6384675416036 48.858361643127, 2.6608499853619 48.874040288642))"
727,79.0,77186,Fontainebleau,77,77300,"POLYGON ((2.7940434146915 48.34718862399, 2.7562153289696 48.349540605555, 2.7203184913939 48.352835167556, 2.7136198510452 48.353460649172, 2.7048669324032 48.346071514099, 2.6697154756903 48.345510869775, 2.6584149408989 48.352969754008, 2.6399634871557 48.354986228479, 2.6266607245028 48.352241449414, 2.6037281964722 48.354768003705, 2.5919752604684 48.351197667648, 2.589228275059 48.358130289231, 2.5836779757038 48.365017010184, 2.5617042586191 48.369519928787, 2.561240581662 48.371364387084, 2.57492990561 48.384778257479, 2.5862830564402 48.399454398142, 2.595047460091 48.418383954353, 2.5991325933605 48.428204988167, 2.5983515136569 48.434185028215, 2.5999954227167 48.438632141868, 2.6219939651754 48.446447474217, 2.6303723143483 48.456090967887, 2.6454310440446 48.465717041271, 2.6467334934563 48.468770647942, 2.6329700986199 48.485176611723, 2.6304331034365 48.490892063872, 2.6340504566305 48.496951310911, 2.641002818373 48.494505808028, 2.6632611699189 48.487944485661, 2.6616975080062 48.498531988259, 2.6658891504522 48.49924014035, 2.6735676272114 48.487147415307, 2.6703758754331 48.482080991721, 2.7000086945215 48.458450973203, 2.7114443309196 48.464654343433, 2.7189576943239 48.480259125328, 2.731296830097 48.483163734897, 2.7473721733868 48.483293472835, 2.7547581124927 48.4797788868, 2.7611852210503 48.481299729692, 2.7664837615638 48.475909902488, 2.7638915545625 48.465946925921, 2.7545160924906 48.46382369949, 2.7467489832611 48.467173766421, 2.7400501936287 48.465221507702, 2.7369362246161 48.451444974901, 2.7440572039521 48.446026763533, 2.7410019257011 48.437091234309, 2.7420778529305 48.427782265634, 2.7351066749707 48.424047759559, 2.7269918740667 48.418197818572, 2.7129288083928 48.41357907129, 2.7213111647256 48.407029747673, 2.7428360036567 48.412352177901, 2.7491438040154 48.407340191802, 2.76077357835 48.409501811757, 2.7729467731083 48.407149741165, 2.7782959916969 48.389604683951, 2.7795732732666 48.380392596554, 2.7916853590393 48.370753729457, 2.7963412692854 48.370735731133, 2.8019687750773 48.366218052135, 2.7998894617796 48.352380003689, 2.7940434146915 48.34718862399))"
734,133.0,77370,Poligny,77,77167,"POLYGON ((2.7088906972175 48.239839473576, 2.7184192401124 48.240056906536, 2.7381433501069 48.248621254327, 2.7276621748766 48.256995068459, 2.7310003629926 48.26451749121, 2.7520726193204 48.264210840364, 2.774541915413 48.248492022904, 2.7792539722024 48.245679250758, 2.809091345722 48.24033979514, 2.8064129719887 48.231331423725, 2.7951591474609 48.22175501342, 2.767551866901 48.210799432819, 2.7662849590362 48.21265139664, 2.734317397592 48.210106711512, 2.7268817407292 48.21777124704, 2.7143518310109 48.215357183653, 2.7088906972175 48.239839473576))"
754,167.0,77475,Trilport,77,77470,"POLYGON ((2.9707851687737 48.941706775919, 2.9692115301184 48.941133559013, 2.9566426646822 48.946510779601, 2.9349784070111 48.950269725384, 2.9441536299065 48.957772220784, 2.9404497846761 48.973716502959, 2.9607407748496 48.974097139325, 2.9941915427338 48.965189381042, 2.9973002598575 48.959188904193, 2.9925742246184 48.948107358269, 2.9813694006849 48.947952369602, 2.9707851687737 48.941706775919))"
760,162.0,77463,Thomery,77,77810,"POLYGON ((2.7491438040154 48.407340191802, 2.7542942280227 48.41149840225, 2.7740845689479 48.412168408115, 2.7878292408926 48.414195524543, 2.7967426914194 48.407335057235, 2.7899610736507 48.396108040323, 2.7897181589148 48.391314175664, 2.7782959916969 48.389604683951, 2.7729467731083 48.407149741165, 2.76077357835 48.409501811757, 2.7491438040154 48.407340191802))"
762,461.0,94037,Gentilly,94,94250,"POLYGON ((2.3290632572873 48.813783346799, 2.3318980606376 48.817010929642, 2.3439025047441 48.815767001297, 2.3564647458137 48.815954893718, 2.3448620289972 48.805407706013, 2.3411905327909 48.810955658092, 2.3290632572873 48.813783346799))"
763,450.0,94011,Bonneuil-sur-Marne,94,94380,"POLYGON ((2.4735407111723 48.761772553403, 2.4771966936363 48.762811248337, 2.473655679273 48.774792038698, 2.4748599645797 48.787639885818, 2.4871709902798 48.784202796018, 2.512503745534 48.784924920763, 2.4978634702389 48.773282707868, 2.4997503347866 48.762969000685, 2.4931665951591 48.7592302559, 2.4870476316521 48.757846909854, 2.4735407111723 48.761772553403))"
766,6.0,75107,Paris,75,75007,"POLYGON ((2.3207773515807 48.863075035941, 2.3328469000671 48.859300907461, 2.3282850183008 48.851787363918, 2.3166281602877 48.846752387477, 2.3021915203793 48.850344748998, 2.2897782765961 48.858123113769, 2.3015562721716 48.863475234966, 2.3207773515807 48.863075035941))"
768,3.0,75104,Paris,75,75004,"POLYGON ((2.3445592260856 48.85398930556, 2.3500912644194 48.861951749823, 2.3684085721728 48.855737300049, 2.3690196371168 48.853221440745, 2.3643180356191 48.846167191329, 2.3445592260856 48.85398930556))"
776,399.0,92047,Marnes-la-Coquette,92,92430,"POLYGON ((2.1872152944551 48.837730034175, 2.1807966813571 48.830624257448, 2.164345762437 48.822891664685, 2.1507472904881 48.818843890003, 2.1514696650673 48.821406018964, 2.1516307625728 48.829502642515, 2.1553593613806 48.836222305401, 2.1666241523509 48.837742139543, 2.1872152944551 48.837730034175))"
779,5.0,75106,Paris,75,75006,"POLYGON ((2.3166281602877 48.846752387477, 2.3282850183008 48.851787363918, 2.3328469000671 48.859300907461, 2.3445592260856 48.85398930556, 2.3365927071777 48.839690537143, 2.3246635446251 48.843518038723, 2.3166281602877 48.846752387477))"
785,541.0,95487,Persan,95,95340,"POLYGON ((2.2636155928769 49.135934352853, 2.2527657983824 49.146942817298, 2.2415798466453 49.151570720338, 2.2524813607229 49.152881479913, 2.2622091200851 49.158297463054, 2.2695453788487 49.156306628677, 2.2864061601595 49.1599178389, 2.2941534598377 49.151151409885, 2.2680611160412 49.139405106179, 2.2636155928769 49.135934352853))"
804,210.0,78147,Chaufour-lès-Bonnières,78,78270,"POLYGON ((1.4804027991977 49.00555552466, 1.4740503815042 49.009688437106, 1.4718379237777 49.01862329073, 1.4814847075815 49.026016946587, 1.4934537930056 49.026111076923, 1.4967835723643 49.018846530455, 1.4908792163934 49.004776669597, 1.4804027991977 49.00555552466))"
805,392.0,92032,Fontenay-aux-Roses,92,92260,"POLYGON ((2.2819845942728 48.783163964499, 2.2717219005527 48.790518428571, 2.2721929313396 48.794125236405, 2.2922240553765 48.795971505031, 2.29616260049 48.795759120121, 2.3033091819404 48.785399331235, 2.2819845942728 48.783163964499))"
813,276.0,78621,Trappes,78,78190,"POLYGON ((1.9917059605618 48.747566255147, 1.9853864131747 48.751430855969, 1.9734777942807 48.753416764744, 1.9801475025064 48.761975749202, 1.9744474938976 48.76838513124, 1.9751288199704 48.776373720865, 1.9690252717981 48.785185364017, 1.9859339923153 48.79964565138, 1.9864818738102 48.799687175637, 1.9943936680618 48.799118999809, 2.0027466696477 48.794192594748, 2.0190010765026 48.790586348176, 2.0237819129982 48.779597382025, 2.0108411081554 48.775608895723, 2.0112343477997 48.761964622675, 1.9917059605618 48.747566255147))"
819,216.0,78190,Croissy-sur-Seine,78,78290,"POLYGON ((2.1243509822735 48.87438384243, 2.1197941638744 48.878107951088, 2.1102659346507 48.887437589751, 2.1181874228978 48.890780619739, 2.1201163848375 48.884942730891, 2.1297033781258 48.876287250561, 2.1343056589342 48.884212467971, 2.1449384245211 48.883376934834, 2.15831848289 48.880606413153, 2.1503913622101 48.870861640994, 2.1302011767679 48.871299412327, 2.1243509822735 48.87438384243))"
824,458.0,94028,Créteil,94,94000,"POLYGON ((2.4683291190088 48.76228192214, 2.4655225025722 48.766268194939, 2.4409354929105 48.771889405975, 2.4355661108569 48.767236675363, 2.4280327809822 48.776030370727, 2.4327446428573 48.78673146244, 2.4360048242656 48.787076074667, 2.44703948294 48.802469483114, 2.4640148072284 48.807362102845, 2.4685998938964 48.803706797191, 2.4748599645797 48.787639885818, 2.473655679273 48.774792038698, 2.4771966936363 48.762811248337, 2.4735407111723 48.761772553403, 2.4683291190088 48.76228192214))"
826,325.0,91249,Forges-les-Bains,91,91470,"POLYGON ((2.1179321186535 48.637817476769, 2.1196773079213 48.628877158689, 2.112459642492 48.620368652426, 2.1002743530332 48.613639327977, 2.080604372346 48.602586240759, 2.0779102195231 48.59906603783, 2.0690528399632 48.595225145227, 2.0595386748222 48.597900390264, 2.0548096705119 48.607957141616, 2.0602471726215 48.617597733568, 2.0458818260422 48.622732498273, 2.0426267040344 48.626364017473, 2.0637370918095 48.627896463948, 2.0941357212774 48.63628778938, 2.0998782473606 48.641018866416, 2.1179321186535 48.637817476769))"
836,471.0,94054,Orly,94,94310,"POLYGON ((2.3693515629708 48.746067457624, 2.3911515456815 48.752144753855, 2.4061000494258 48.751075062428, 2.4132707380404 48.752417382048, 2.4275220616302 48.751008794898, 2.436815329586 48.745150028543, 2.4107694569443 48.742642624539, 2.3919817145551 48.736921523168, 2.382322913299 48.729457801668, 2.3704373522136 48.727865735997, 2.3693515629708 48.746067457624))"
837,101.0,77257,Lizy-sur-Ourcq,77,77440,"POLYGON ((3.0383244801544 49.045775744863, 3.0396839904158 49.04023195063, 3.0501733665368 49.037854221842, 3.0482291105448 49.029595213849, 3.0290258041354 49.026176421862, 3.0343010586991 49.022146698667, 3.0286496724322 49.018534357599, 3.0184703306172 49.019497584649, 3.0136921895137 49.014626427948, 3.0090521018874 49.020278257453, 2.9936337389711 49.025733768224, 2.9839797759989 49.032287868946, 2.9953870798625 49.036269485576, 3.0024947603473 49.041577339899, 3.0057500445252 49.054463099388, 3.0236351627237 49.051886627891, 3.0383244801544 49.045775744863))"
838,182.0,77512,Villeneuve-sur-Bellot,77,77510,"POLYGON ((3.3178651661759 48.893224244623, 3.3262030973411 48.899428549247, 3.3357022079948 48.888653884427, 3.3595109935071 48.86504612866, 3.3510993679326 48.857792855885, 3.3396618987299 48.854483957857, 3.3075528176782 48.862012719754, 3.3135697527814 48.87251104831, 3.3223600645783 48.880828818256, 3.3178651661759 48.893224244623))"
839,171.0,77483,Varreddes,77,77910,"POLYGON ((2.9103949597809 48.987797565973, 2.9110721037413 49.00808231694, 2.9145462982313 49.018274474367, 2.9163112231148 49.023388480994, 2.9415009132463 49.020423502568, 2.9483482058234 49.011741383843, 2.9436402088269 48.994288501194, 2.9303201077892 48.993906536348, 2.9216511955952 48.989320616612, 2.9103949597809 48.987797565973))"
840,189.0,78003,Ablis,78,78660,"POLYGON ((1.8296142760573 48.496571128046, 1.8222391389813 48.503820830347, 1.8119476888544 48.510068372446, 1.8115424635276 48.516719283131, 1.8187246855301 48.529369256697, 1.8294523082038 48.532718677672, 1.8325937818815 48.563441316405, 1.8481404909332 48.56071941206, 1.8657545023404 48.552385239385, 1.8781269842561 48.540657811655, 1.894081099325 48.535009907884, 1.8999560302452 48.530177481707, 1.9008963837582 48.52298890068, 1.8825837356288 48.520087666827, 1.8825686756723 48.514056140308, 1.8680599782294 48.515842334389, 1.8663006443166 48.509902102797, 1.8389673304717 48.50168946968, 1.8428157315075 48.495143087556, 1.8296142760573 48.496571128046))"
842,524.0,95306,Herblay,95,95220,"POLYGON ((2.1663511306976 48.981474346514, 2.1549353971038 48.985726242203, 2.1274500504103 48.989051021331, 2.1207126382788 48.993300321431, 2.1266727971603 49.012207510523, 2.1209859138214 49.018101015013, 2.1160598435697 49.023162639608, 2.1223901350739 49.029340961563, 2.1286798554957 49.022869116849, 2.1383601357297 49.014159703606, 2.1547299691458 49.005244071538, 2.1607836036994 49.012532669875, 2.1820766554947 49.000735884398, 2.1936175278657 49.005746350851, 2.1926024579228 49.002195600234, 2.1739266358183 48.986562633472, 2.1663511306976 48.981474346514))"
843,269.0,78545,Saint-Cyr-l'École,78,78210,"POLYGON ((2.0831677972524 48.818954599253, 2.0797838190778 48.815217622389, 2.0702487290205 48.789807004203, 2.0536172673043 48.794602663713, 2.0501267498904 48.798414656171, 2.0484530099715 48.803218694632, 2.0612206469951 48.817817426173, 2.0706835999273 48.82301350365, 2.0831677972524 48.818954599253))"
845,250.0,78397,Le Mesnil-Saint-Denis,78,78320,"POLYGON ((1.9635529332254 48.725324467959, 1.9647159711012 48.733732283861, 1.9590349295092 48.737543507143, 1.951485131312 48.734206864424, 1.9353250807174 48.737276826358, 1.9324220737288 48.741715997286, 1.9371282925257 48.748302686425, 1.9566473764145 48.747528589329, 1.9563889859733 48.755556915105, 1.9677985133335 48.756994504219, 1.9734777942807 48.753416764744, 1.9853864131747 48.751430855969, 1.9917059605618 48.747566255147, 1.9872898872951 48.739554049422, 1.9886761360394 48.728995875336, 1.9715315065144 48.72094455135, 1.9635529332254 48.725324467959))"
